start_id,iteration,objective_value,w1,w2,w3,w7,w9,w10,w11,avg_power,t_rise_50,delay_ps,pdp
3,2,-38770.988138457986,0.000105656,4.87796e-11,4.87796e-11,5.15388e-15,1195.6032307942191,924.6395038415258,1188.0846728735196,703.5327091000563,813.887249481434,582.94455430343,13940.87198883481
1,2,-13066.859809352025,7.20338e-05,2.70134e-11,2.70134e-11,1.94588e-15,1344.5158182997639,1132.2369213104398,1043.4608396046935,664.4834140284402,798.4432158310918,690.5950251047387,843.6622404968446
7,2,-57193.47919408061,3.42646e-11,1.71943e-11,1.71943e-11,5.89157e-22,7188.749960847843,1001.6381684991428,6939.40756216356,6721.3948369181135,838.2282585420892,583.2028898982417,-5322.398485512298
2,2,-12759.634847048728,4.03731e-05,3.50206e-11,3.50206e-11,1.41389e-15,1187.0490794945188,1288.9156619566506,1030.8535001020875,723.9165659706954,715.5273043836829,763.7620378182694,657.2031087984603
1,3,-13066.229803889626,7.20301e-05,2.70134e-11,2.70134e-11,1.94578e-15,1344.4679426653638,1132.18901160244,1043.4123525814935,664.4350307264401,798.3943454314918,690.5461888271387,843.6382851104446
7,3,-57089.87611919574,3.42212e-11,1.71943e-11,1.71943e-11,5.8841e-22,7188.701560847842,1001.5897684023529,6939.3591621635605,6721.346436918114,838.1798585420993,583.1544898982518,-5270.887348172539
2,3,-12758.53329212073,4.0371e-05,3.502e-11,3.502e-11,1.41379e-15,1186.9421893045187,1288.8327923962506,1030.8050249368875,723.8681014534953,715.420025348083,763.6547730606694,657.1542395604604
3,3,-38770.30288420999,0.00010565,4.87795e-11,4.87795e-11,5.15356e-15,1195.5549849966192,924.5912793399258,1188.0358740575195,703.4834955928563,813.838333634234,582.8956420378299,13940.82358244601
8,3,-30368.89329284065,1.48286e-05,2.52161e-11,2.52161e-11,3.73921e-16,9972.720064911717,961.9384735892677,1064.1749158420262,666.7399890009835,845.2623581261116,819.3562978517137,849.1219020985055
4,3,-2062820.847062186,3.42573e-11,1.00001e-05,1.00001e-05,3.42575e-16,1230.421590569131,1117.1097472298065,1155.1919931987286,699.2594592279437,605.6304263102371,786.9614953443318,-25804.13594250019
6,3,-111509.04230196525,3.32315e-07,1e-11,1e-11,3.32315e-18,1252.2357035406926,1196.9657335637123,904.0750712105593,700.9736933133868,-25559.401382746364,-25437.726345463172,702.1099896447392
5,3,-12542.825216512441,6.49662e-05,3.41567e-11,3.41567e-11,2.21903e-15,1256.3124577495769,1325.9072835295703,1077.4288142629148,641.0084921320296,662.2576366211072,596.7787162074698,693.9600777535517
8,4,-30378.53427876897,4.44811e-05,2.5216e-11,2.5216e-11,1.12164e-15,9972.666825870037,961.8852365707077,1064.1216462938262,666.6866882009035,845.2090995453516,819.3030402292737,849.0407476743856
6,4,-111015.1674655494,3.32315e-07,1e-11,1e-11,3.32315e-18,1252.2115035406925,1196.9415335637123,904.0508712105593,700.9494933133868,-25435.69872005387,-25314.61258995113,702.0857896413512
7,4,-56977.00971802548,3.42569e-11,1.71943e-11,1.71943e-11,5.89025e-22,7188.648320847738,1001.5365282958211,6939.30592216356,6721.293196918114,838.126618542089,583.1012498982493,-5214.7735876891975
1,4,-13065.536808385705,7.2026e-05,2.70135e-11,2.70135e-11,1.94567e-15,1344.4152794675238,1132.13631039124,1043.3590162170935,664.3818090942401,798.3405878854519,690.4924683893787,843.6119327479246
3,4,-38769.54897058343,0.000105643,4.87793e-11,4.87793e-11,5.1532e-15,1195.5019146192592,924.5382324946457,1187.9821959987996,703.4293607349364,813.784526308794,582.8418390780699,13940.77033605721
4,4,-2062570.7747634344,3.41812e-11,1.00001e-05,1.00001e-05,3.41814e-16,1230.3974086707487,1117.0855653798242,1155.1677931987285,699.2352592279437,605.6062249308351,786.9372940617304,-25679.24876453849
5,4,-12542.07493853724,6.49613e-05,3.41563e-11,3.41563e-11,2.21884e-15,1256.259304743737,1325.8541494771703,1077.3754461674748,640.9550430585496,662.2041468722672,596.7252480740698,693.9062358753516
2,4,-12757.269400574089,4.03677e-05,3.50205e-11,3.50205e-11,1.4137e-15,1186.8246188801188,1288.7152336846507,1030.7517049704074,723.7825065471753,715.3020277259229,763.5367906119094,657.1328828668604
4,5,-2062297.0414252463,3.42625e-11,1.00001e-05,1.00001e-05,3.42627e-16,1230.370775147775,1117.0589418926006,1155.1411731987284,699.2086392279438,605.5796046113951,786.9106737156703,-25542.537768116086
1,5,-13064.839389697625,7.20223e-05,2.70151e-11,2.70151e-11,1.94569e-15,1344.3573493642598,1132.07833905892,1043.3003463333816,664.3232647131802,798.2814539991679,690.4333759664067,843.6144904134966
3,5,-38768.71979397207,0.000105636,4.87791e-11,4.87791e-11,5.15281e-15,1195.4435373212912,924.4798809648378,1187.9231495485676,703.3698123912244,813.7253376651701,582.7826546510539,13940.711764443891
6,5,-110474.53324671302,3.32315e-07,1e-11,1e-11,3.32315e-18,1252.1848835406925,1196.9149135637122,904.0242512105593,700.9228733133868,-25300.284384068305,-25179.842916522233,702.0591696376243
8,5,-30367.96842540025,1.48272e-05,2.5216e-11,2.5216e-11,3.73884e-16,9972.668005215897,961.8864168482677,1064.094982424066,666.6599785181235,845.2102691749116,819.3042102315137,849.0279702873455
2,5,-94033.79133850482,5.27092e-10,-4.99731e-11,-4.99731e-11,-2.63405e-20,1186.6952975039349,-41945.163375070704,1030.6575451270035,723.7238644813633,715.1722358465629,763.4070154232894,657.0737511474445
7,5,-56854.17117523982,3.42727e-11,1.71943e-11,1.71943e-11,5.89296e-22,7188.589756847738,1001.4779641786357,6939.24735816356,6721.234632918114,838.0680545421793,583.0426858982574,-5153.705700411311
5,5,-12541.249514918152,6.49559e-05,3.41558e-11,3.41558e-11,2.21862e-15,1256.200836437313,1325.7957026051702,1077.3167413796189,640.8962496633616,662.1453082656711,596.6664337129698,693.8470103949717
7,6,-56720.62238524126,3.41996e-11,1.71943e-11,1.71943e-11,5.88039e-22,7188.525336447765,1001.4135436498225,6939.18293776356,6721.170212518114,838.0036341421518,582.978265498285,-5087.317827950756
5,6,-12540.341559071932,6.495e-05,3.41552e-11,3.41552e-11,2.21838e-15,1256.1365213002466,1325.7314110459702,1077.2521661129772,640.8315762844508,662.0805857984155,596.6017372715559,693.7818617223497
2,6,-93542.1563599286,5.21488e-10,-4.99731e-11,-4.99731e-11,-2.60604e-20,1186.6660155015525,-41699.52157668094,1030.6282631270035,723.6945824813633,715.1429538281434,763.3777334232844,657.0444691496084
1,6,-13064.000880049753,7.20173e-05,2.70152e-11,2.70152e-11,1.94556e-15,1344.2936261218285,1132.014570593368,1043.2358093324576,664.2588665382182,798.2164073684595,690.3683741722967,843.5826008982477
3,6,-38767.80756859553,0.000105627,4.87789e-11,4.87789e-11,5.15238e-15,1195.3793222935265,924.415694282049,1187.8581983244717,703.3043092131412,813.6602314455916,582.7175530697443,13940.647335669239
8,6,-30367.46623928566,1.48266e-05,2.52159e-11,2.52159e-11,3.73867e-16,9972.63872383082,961.8265611606837,1064.0656841139921,666.6306630780795,845.1809770433396,819.2749185684537,848.9833368474615
7,7,-56575.60047893316,3.42659e-11,1.71943e-11,1.71943e-11,5.89179e-22,7188.454474007624,1001.342681067969,6939.11207532356,6721.099350078113,837.9327717020483,582.907403058135,-5015.232049569938
1,7,-13063.313869616144,7.20148e-05,2.70209e-11,2.70209e-11,1.94591e-15,1344.2235306968792,1131.944425281261,1043.1648186314412,664.1880278371356,798.1448560746802,690.2968721279133,843.6620241587617
5,7,-12539.342874956243,6.49435e-05,3.41547e-11,3.41547e-11,2.21812e-15,1256.0657737991244,1325.6606896222258,1077.181133248809,640.7604354967865,662.0093909427095,596.5305711860004,693.7101981824655
3,7,-38766.80422354753,0.000105618,4.87786e-11,4.87786e-11,5.15191e-15,1195.308685762985,924.3450896396057,1187.786752119691,703.2322557172497,813.5886131868066,582.6459406216793,13940.576464725746
2,7,-93004.52275140457,5.17268e-10,-4.99731e-11,-4.99731e-11,-2.58495e-20,1186.633805305172,-41430.8980327431,1030.596052927001,723.6623722856406,715.1107436401163,763.3455232257195,657.0122589596386
8,7,-30366.91383097179,1.48259e-05,2.5216e-11,2.5216e-11,3.73848e-16,9972.606514178393,961.7943526678243,1064.033456005121,666.5984160940311,845.1487556664001,819.209045230752,848.9342406433727
7,8,-56418.32397860668,3.42929e-11,1.71943e-11,1.71943e-11,5.89644e-22,7188.376525323605,1001.2647322280906,6939.03412663956,6721.021401394113,837.8548230180004,582.8294543740874,-4937.0614916630175
2,8,-92416.9328404344,5.26619e-10,-4.99731e-11,-4.99731e-11,-2.63168e-20,1186.5983740997906,-41137.31566638796,1030.560621707001,723.6269410656154,715.0753124388757,763.3100920225628,656.9768277484415
5,8,-12538.244349143853,6.49363e-05,3.4154e-11,3.4154e-11,2.21784e-15,1255.987951703787,1325.582896056107,1077.1029972541212,640.6821807862531,661.9310768352789,596.4522884918895,693.6313684444902
3,8,-38765.7005318655,0.000105608,4.87784e-11,4.87784e-11,5.15139e-15,1195.2309854234923,924.2674245329181,1187.708161138535,703.1529967158717,813.5098338816299,582.5671677082947,13940.498506532007
1,8,-13062.38556099282,7.20099e-05,2.70231e-11,2.70231e-11,1.94593e-15,1344.14642541764,1131.8672643466614,1043.0867297957075,664.1101061233802,798.0661505869073,690.2182208144757,843.665428411638
8,8,-30366.268960181143,1.48249e-05,2.52158e-11,2.52158e-11,3.73822e-16,9972.552587826121,961.7589233965415,1063.9980051562252,666.5629445178715,845.1133122226292,819.1736024601744,848.8431695110087
7,9,-56248.00087677077,3.42883e-11,1.71943e-11,1.71943e-11,5.89565e-22,7188.2907817713885,1001.1789885042876,6938.9483830871595,6720.935657841713,837.7690794658166,582.7437108217713,-4852.414402231011
1,9,-13061.269529029863,7.20033e-05,2.70232e-11,2.70232e-11,1.94576e-15,1344.0616087530416,1131.7823873186019,1043.0008312189648,664.02439249548,797.979574550357,690.1317043696944,843.6229808087917
3,9,-38764.486478445004,0.000105597,4.87781e-11,4.87781e-11,5.15082e-15,1195.1455152215374,924.1819929155618,1187.6217120881859,703.065811985843,813.4231766459355,582.4805176750588,13940.412752690381
5,9,-12537.035871723354,6.49284e-05,3.41533e-11,3.41533e-11,2.21752e-15,1255.9023480848646,1325.4973239908118,1077.0170474884776,640.5961004331792,661.8449310598745,596.366178385803,693.5446564186659
8,9,-30365.681960502297,1.48241e-05,2.52157e-11,2.52157e-11,3.738e-16,9972.513614146685,961.7199510812072,1063.9590090665424,666.5239256281986,845.0743244344812,819.1346152566415,848.7837656373935
3,10,-38763.15100983245,0.000105585,4.87778e-11,4.87778e-11,5.15019e-15,1195.0514979993868,924.0880183251055,1187.5266181328018,702.9699087828113,813.3278546298508,582.3852035816783,13940.318423464592
5,10,-12535.706575788086,6.49197e-05,3.41526e-11,3.41526e-11,2.21717e-15,1255.8081831608708,1325.4031947189872,1076.9225027462696,640.501412044798,661.7501707069298,596.2714563259287,693.4492731902591
7,10,-56063.838959288776,3.42568e-11,1.71943e-11,1.71943e-11,5.89023e-22,7188.196463863866,1001.0846704079997,6938.8540651796,6720.8413399341525,837.6747615581876,582.6493929142118,-4760.899351128413
1,10,-13060.041868250182,7.1996e-05,2.70234e-11,2.70234e-11,1.94557e-15,1343.9683104219832,1131.6890225877364,1042.9063428788656,663.9301075047898,797.8843409101518,690.0365354315737,843.5762843899907
8,10,-30364.991540894753,1.48232e-05,2.52157e-11,2.52157e-11,3.73777e-16,9972.448365875614,961.6770815343395,1063.9161135393783,666.4810048495584,845.0314377389032,819.0917292470118,848.71842266257
5,11,-12534.244382089291,6.49102e-05,3.41517e-11,3.41517e-11,2.21679e-15,1255.704601951977,1325.2996516899823,1076.8185037373403,640.397255025078,661.64593452619,596.1672622675665,693.344351846511
3,11,-38761.68183284864,0.000105571,4.87774e-11,4.87774e-11,5.14949e-15,1194.9480790550213,923.9846462756037,1187.4220147818794,702.864416504473,813.2230004121575,582.2803580789597,13940.214661316224
1,11,-13058.691488772569,7.19879e-05,2.70235e-11,2.70235e-11,1.94537e-15,1343.8656824653183,1131.5863215912839,1042.8024057047567,663.82639422253,797.779582868429,689.931849599641,843.5249129343254
7,11,-55865.0587136319,3.41994e-11,1.71943e-11,1.71943e-11,5.88036e-22,7188.092714165541,1000.9809205020916,6938.750315481197,6720.737590235749,837.5710118596943,582.5456432157092,-4662.131726705819
8,11,-30364.232017652655,1.48222e-05,2.52156e-11,2.52156e-11,3.7375e-16,9972.401207864974,961.629925174262,1063.868928412339,666.4337920873721,844.9596335629758,819.044554777896,848.6465469465097
5,12,-12532.63595339011,6.48996e-05,3.41508e-11,3.41508e-11,2.21637e-15,1255.5906623939445,1325.1857541298277,1076.7041047133935,640.2826823033861,661.5312746132515,596.0526500587393,693.2289384825128
3,12,-38760.0659660805,0.000105557,4.8777e-11,4.8777e-11,5.14873e-15,1194.8343168467234,923.8709370211518,1187.3069497263687,702.7483724875581,813.1076596314483,582.1650255152266,13940.100521811773
7,12,-55650.90917238918,3.42569e-11,1.71943e-11,1.71943e-11,5.89024e-22,7187.978589497224,1000.8667956053218,6938.636190812952,6720.623465567504,837.4568871912711,582.4315185472865,-4555.74170431507
1,12,-13057.206002173189,7.19791e-05,2.70237e-11,2.70237e-11,1.94514e-15,1343.7527928542336,1131.4733516364329,1042.6880758403588,663.7123104109168,797.6643501637806,689.8166962116371,843.468398969234
8,12,-30363.34244302489,1.48211e-05,2.52155e-11,2.52155e-11,3.73721e-16,9972.29518589255,961.5780532300515,1063.8170248763454,666.3818582045917,844.9077408169509,818.9926629137434,848.5674855782128
3,13,-38758.28831017637,0.00010554,4.87765e-11,4.87765e-11,5.14789e-15,1194.7091784175955,923.7458568412546,1187.1803794206783,702.620725324323,812.9807860280395,582.0381609504916,13939.974968105802
5,13,-12530.866694063494,6.48881e-05,3.41497e-11,3.41497e-11,2.21591e-15,1255.4653276247375,1325.060467064732,1076.5782659125891,640.1566521839878,661.4051488345564,595.9265765034924,693.101983907652
7,13,-55420.68703645043,3.42569e-11,1.71943e-11,1.71943e-11,5.89024e-22,7187.853052362101,1000.7412582192147,6938.510653677883,6720.497928432435,837.3313500560932,582.3059814121103,-4441.383859407414
1,13,-13055.571949070407,7.19694e-05,2.70238e-11,2.70238e-11,1.94489e-15,1343.6286145331148,1131.3490836817996,1042.5623132405954,663.5868184692165,797.537592933296,689.6900262294614,843.4062254477199
8,13,-30367.701632882294,2.96391e-05,2.52153e-11,2.52153e-11,7.47358e-16,9972.238124699674,961.5209940343577,1063.75993092969,666.324730876471,844.8506587392611,818.9355818631756,848.4805202985171
7,14,-55173.759395664936,3.42919e-11,1.71943e-11,1.71943e-11,5.89625e-22,7187.7149615133985,1000.603167094339,6938.372562829308,6720.35983758386,837.1932592073989,582.1678905635346,-4318.74858437791
5,14,-12528.920488842214,6.48754e-05,3.41486e-11,3.41486e-11,2.2154e-15,1255.3274591024278,1324.9226523978534,1076.4398429555226,640.0180191907406,661.26641020181,595.7878955927207,692.9623349800318
3,14,-38756.33301321565,0.000105522,4.87761e-11,4.87761e-11,5.14697e-15,1194.5715261455548,923.6082669862775,1187.0411507035103,702.4803117876742,812.8412236833813,581.8986082721929,13939.836859029234
1,14,-13053.62151799134,7.19568e-05,2.70204e-11,2.70204e-11,1.9443e-15,1343.4920181037023,1131.2123900364297,1042.423974104674,663.4487773333462,797.3981597035812,689.5506889728864,843.2633707410499
8,14,-30362.202202490753,1.48194e-05,2.52154e-11,2.52154e-11,3.73677e-16,9972.224483349548,961.507353654291,1063.7313682356892,666.296135343097,844.8370069752588,818.9219304986095,848.4519281888832
3,15,-38754.18228974885,0.000105503,4.87756e-11,4.87756e-11,5.14596e-15,1194.4201086463102,923.4569181458027,1186.8880009374247,702.3258587201597,812.6877051042572,581.7451024526633,13939.684940867808
7,15,-54909.59030682751,3.42568e-11,1.71943e-11,1.71943e-11,5.89023e-22,7187.563061580003,1000.451266857248,6938.220662895875,6720.207937650427,837.0413592739799,582.015990630097,-4187.575439868167
5,15,-12526.779670579806,6.48614e-05,3.41474e-11,3.41474e-11,2.21484e-15,1255.1758037278873,1324.7710547452878,1076.2875778546493,639.8655228981686,661.113797857689,595.6353465908719,692.8087216153493
1,15,-13051.475916032357,7.19429e-05,2.70165e-11,2.70165e-11,1.94364e-15,1343.3417644617475,1131.0620276341226,1042.2718012070604,663.296932083889,797.2447828470952,689.3974181425539,843.1062366397103
8,15,-30361.72953911567,1.48188e-05,2.52153e-11,2.52153e-11,3.7366e-16,9972.193099693466,961.4759710966595,1063.6999665336446,666.2647152498621,844.8056118639137,818.8905358580287,848.4040992622605
